#node	identifier	category	term ID	term description
PA0050	208964.PA0050	UniProt Keywords	KW-0732	Signal
nuoL	208964.PA2647	UniProt Keywords	KW-0812	Transmembrane
nuoL	208964.PA2647	UniProt Keywords	KW-0830	Ubiquinone
nuoL	208964.PA2647	UniProt Keywords	KW-0874	Quinone
nuoL	208964.PA2647	UniProt Keywords	KW-0997	Cell inner membrane
nuoL	208964.PA2647	UniProt Keywords	KW-1003	Cell membrane
nuoL	208964.PA2647	UniProt Keywords	KW-1133	Transmembrane helix
nuoL	208964.PA2647	UniProt Keywords	KW-1278	Translocase
nuoL	208964.PA2647	Pfam	PF00361	Proton-conducting membrane transporter
nuoL	208964.PA2647	Pfam	PF00662	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
nuoL	208964.PA2647	InterPro	IPR001516	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminal
nuoL	208964.PA2647	InterPro	IPR001750	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
nuoL	208964.PA2647	InterPro	IPR003945	NADH-quinone oxidoreductase, chain 5-like
nuoL	208964.PA2647	InterPro	IPR018393	NADH-plastoquinone oxidoreductase, chain 5 subgroup
nuoM	208964.PA2648	GO Process	GO:0006091	Generation of precursor metabolites and energy
nuoM	208964.PA2648	GO Process	GO:0006119	Oxidative phosphorylation
nuoM	208964.PA2648	GO Process	GO:0006810	Transport
nuoM	208964.PA2648	GO Process	GO:0006811	Ion transport
nuoM	208964.PA2648	GO Process	GO:0006812	Cation transport
nuoM	208964.PA2648	GO Process	GO:0008152	Metabolic process
nuoM	208964.PA2648	GO Process	GO:0009060	Aerobic respiration
nuoM	208964.PA2648	GO Process	GO:0009987	Cellular process
nuoM	208964.PA2648	GO Process	GO:0015980	Energy derivation by oxidation of organic compounds
nuoM	208964.PA2648	GO Process	GO:0015988	Energy coupled proton transmembrane transport, against electrochemical gradient
nuoM	208964.PA2648	GO Process	GO:0015990	Electron transport coupled proton transport
nuoM	208964.PA2648	GO Process	GO:0022900	Electron transport chain
nuoM	208964.PA2648	GO Process	GO:0022904	Respiratory electron transport chain
nuoM	208964.PA2648	GO Process	GO:0034220	Ion transmembrane transport
nuoM	208964.PA2648	GO Process	GO:0042773	ATP synthesis coupled electron transport
nuoM	208964.PA2648	GO Process	GO:0044237	Cellular metabolic process
nuoM	208964.PA2648	GO Process	GO:0045333	Cellular respiration
nuoM	208964.PA2648	GO Process	GO:0051179	Localization
nuoM	208964.PA2648	GO Process	GO:0051234	Establishment of localization
nuoM	208964.PA2648	GO Process	GO:0055085	Transmembrane transport
nuoM	208964.PA2648	GO Process	GO:0098655	Cation transmembrane transport
nuoM	208964.PA2648	GO Process	GO:0098660	Inorganic ion transmembrane transport
nuoM	208964.PA2648	GO Process	GO:0098662	Inorganic cation transmembrane transport
nuoM	208964.PA2648	GO Process	GO:1902600	Proton transmembrane transport
nuoM	208964.PA2648	GO Function	GO:0003824	Catalytic activity
nuoM	208964.PA2648	GO Function	GO:0003954	NADH dehydrogenase activity
nuoM	208964.PA2648	GO Function	GO:0003955	NAD(P)H dehydrogenase (quinone) activity
nuoM	208964.PA2648	GO Function	GO:0005215	Transporter activity
nuoM	208964.PA2648	GO Function	GO:0005488	Binding
nuoM	208964.PA2648	GO Function	GO:0008137	NADH dehydrogenase (ubiquinone) activity
nuoM	208964.PA2648	GO Function	GO:0009055	Electron transfer activity
nuoM	208964.PA2648	GO Function	GO:0015399	Primary active transmembrane transporter activity
nuoM	208964.PA2648	GO Function	GO:0015453	Oxidoreduction-driven active transmembrane transporter activity
nuoM	208964.PA2648	GO Function	GO:0016491	Oxidoreductase activity
nuoM	208964.PA2648	GO Function	GO:0016651	Oxidoreductase activity, acting on NAD(P)H
nuoM	208964.PA2648	GO Function	GO:0016655	Oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
nuoM	208964.PA2648	GO Function	GO:0022804	Active transmembrane transporter activity
nuoM	208964.PA2648	GO Function	GO:0022857	Transmembrane transporter activity
nuoM	208964.PA2648	GO Function	GO:0048038	Quinone binding
nuoM	208964.PA2648	GO Function	GO:0048039	Ubiquinone binding
nuoM	208964.PA2648	GO Function	GO:0050136	NADH dehydrogenase (quinone) activity
nuoM	208964.PA2648	GO Component	GO:0005886	Plasma membrane
nuoM	208964.PA2648	GO Component	GO:0016020	Membrane
nuoM	208964.PA2648	GO Component	GO:0016021	Integral component of membrane
nuoM	208964.PA2648	GO Component	GO:0030964	NADH dehydrogenase complex
nuoM	208964.PA2648	GO Component	GO:0031224	Intrinsic component of membrane
nuoM	208964.PA2648	GO Component	GO:0032991	Protein-containing complex
nuoM	208964.PA2648	GO Component	GO:0045271	Respiratory chain complex I
nuoM	208964.PA2648	GO Component	GO:0045272	Plasma membrane respiratory chain complex I
nuoM	208964.PA2648	GO Component	GO:0070469	Respirasome
nuoM	208964.PA2648	GO Component	GO:0070470	Plasma membrane respirasome
nuoM	208964.PA2648	GO Component	GO:0071944	Cell periphery
nuoM	208964.PA2648	GO Component	GO:0098796	Membrane protein complex
nuoM	208964.PA2648	GO Component	GO:0098797	Plasma membrane protein complex
nuoM	208964.PA2648	GO Component	GO:0098803	Respiratory chain complex
nuoM	208964.PA2648	GO Component	GO:0110165	Cellular anatomical entity
nuoM	208964.PA2648	GO Component	GO:1902494	Catalytic complex
nuoM	208964.PA2648	GO Component	GO:1902495	Transmembrane transporter complex
nuoM	208964.PA2648	GO Component	GO:1990204	Oxidoreductase complex
nuoM	208964.PA2648	GO Component	GO:1990351	Transporter complex
nuoM	208964.PA2648	STRING clusters	CL:2784	Mixed, incl. Oxidative phosphorylation, and Cytochrome c-type biogenesis
nuoM	208964.PA2648	STRING clusters	CL:2785	Mixed, incl. Oxidative phosphorylation, and Cytochrome c-type biogenesis
nuoM	208964.PA2648	STRING clusters	CL:2786	Oxidative phosphorylation, and Sodium:proton antiporter activity
nuoM	208964.PA2648	STRING clusters	CL:2787	Oxidative phosphorylation, and Peptidase M16, N-terminal
nuoM	208964.PA2648	STRING clusters	CL:2788	Oxidative phosphorylation, and Peptidase M16, N-terminal
nuoM	208964.PA2648	STRING clusters	CL:2789	Quinone, and Cytochrome bo3 ubiquinol oxidase activity
nuoM	208964.PA2648	STRING clusters	CL:2790	Quinone, and Peptidase M16, N-terminal
nuoM	208964.PA2648	STRING clusters	CL:2793	Quinone
nuoM	208964.PA2648	KEGG	pae00190	Oxidative phosphorylation
nuoM	208964.PA2648	KEGG	pae01100	Metabolic pathways
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0005886	Plasma membrane
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0016020	Membrane
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0030964	NADH dehydrogenase complex
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0032991	Protein-containing complex
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0045271	Respiratory chain complex I
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0045272	Plasma membrane respiratory chain complex I
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0070469	Respirasome
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0070470	Plasma membrane respirasome
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0071944	Cell periphery
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0098796	Membrane protein complex
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0098797	Plasma membrane protein complex
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0098803	Respiratory chain complex
nuoM	208964.PA2648	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
nuoM	208964.PA2648	COMPARTMENTS	GOCC:1902494	Catalytic complex
nuoM	208964.PA2648	COMPARTMENTS	GOCC:1990204	Oxidoreductase complex
nuoM	208964.PA2648	UniProt Keywords	KW-0472	Membrane
nuoM	208964.PA2648	UniProt Keywords	KW-0520	NAD
nuoM	208964.PA2648	UniProt Keywords	KW-0812	Transmembrane
nuoM	208964.PA2648	UniProt Keywords	KW-0830	Ubiquinone
nuoM	208964.PA2648	UniProt Keywords	KW-0874	Quinone
nuoM	208964.PA2648	UniProt Keywords	KW-0997	Cell inner membrane
nuoM	208964.PA2648	UniProt Keywords	KW-1003	Cell membrane
nuoM	208964.PA2648	UniProt Keywords	KW-1133	Transmembrane helix
nuoM	208964.PA2648	UniProt Keywords	KW-1278	Translocase
nuoM	208964.PA2648	Pfam	PF00361	Proton-conducting membrane transporter
nuoM	208964.PA2648	InterPro	IPR001750	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
nuoM	208964.PA2648	InterPro	IPR003918	NADH:ubiquinone oxidoreductase
nuoM	208964.PA2648	InterPro	IPR010227	NADH-quinone oxidoreductase, chain M/4
obg	208964.PA4566	GO Process	GO:0009987	Cellular process
obg	208964.PA4566	GO Process	GO:0022613	Ribonucleoprotein complex biogenesis
obg	208964.PA4566	GO Process	GO:0042254	Ribosome biogenesis
obg	208964.PA4566	GO Process	GO:0044085	Cellular component biogenesis
obg	208964.PA4566	GO Process	GO:0071840	Cellular component organization or biogenesis
obg	208964.PA4566	GO Function	GO:0000166	Nucleotide binding
obg	208964.PA4566	GO Function	GO:0000287	Magnesium ion binding
obg	208964.PA4566	GO Function	GO:0003824	Catalytic activity
obg	208964.PA4566	GO Function	GO:0003924	GTPase activity
obg	208964.PA4566	GO Function	GO:0005488	Binding
obg	208964.PA4566	GO Function	GO:0005525	GTP binding
obg	208964.PA4566	GO Function	GO:0016462	Pyrophosphatase activity
obg	208964.PA4566	GO Function	GO:0016787	Hydrolase activity
obg	208964.PA4566	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
obg	208964.PA4566	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
obg	208964.PA4566	GO Function	GO:0017076	Purine nucleotide binding
obg	208964.PA4566	GO Function	GO:0017111	Nucleoside-triphosphatase activity
obg	208964.PA4566	GO Function	GO:0019001	Guanyl nucleotide binding
obg	208964.PA4566	GO Function	GO:0032553	Ribonucleotide binding
obg	208964.PA4566	GO Function	GO:0032555	Purine ribonucleotide binding
obg	208964.PA4566	GO Function	GO:0032561	Guanyl ribonucleotide binding
obg	208964.PA4566	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
obg	208964.PA4566	GO Function	GO:0036094	Small molecule binding
obg	208964.PA4566	GO Function	GO:0043167	Ion binding
obg	208964.PA4566	GO Function	GO:0043168	Anion binding
obg	208964.PA4566	GO Function	GO:0043169	Cation binding
obg	208964.PA4566	GO Function	GO:0046872	Metal ion binding
obg	208964.PA4566	GO Function	GO:0097159	Organic cyclic compound binding
obg	208964.PA4566	GO Function	GO:0097367	Carbohydrate derivative binding
obg	208964.PA4566	GO Function	GO:1901265	Nucleoside phosphate binding
obg	208964.PA4566	GO Function	GO:1901363	Heterocyclic compound binding
obg	208964.PA4566	GO Component	GO:0005622	Intracellular anatomical structure
obg	208964.PA4566	GO Component	GO:0005737	Cytoplasm
obg	208964.PA4566	GO Component	GO:0110165	Cellular anatomical entity
obg	208964.PA4566	STRING clusters	CL:541	RNA modification, and Queuosine biosynthesis
obg	208964.PA4566	STRING clusters	CL:542	RNA modification, and GTP binding domain
obg	208964.PA4566	STRING clusters	CL:544	RNA modification, and GTP binding domain
obg	208964.PA4566	STRING clusters	CL:545	Mixed, incl. Pseudouridine synthesis, and tRNA-dihydrouridine synthase
obg	208964.PA4566	STRING clusters	CL:566	Alpha/beta knot methyltransferases, and GTP binding domain
obg	208964.PA4566	COMPARTMENTS	GOCC:0005622	Intracellular
obg	208964.PA4566	COMPARTMENTS	GOCC:0005737	Cytoplasm
obg	208964.PA4566	COMPARTMENTS	GOCC:0005829	Cytosol
obg	208964.PA4566	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
obg	208964.PA4566	UniProt Keywords	KW-0342	GTP-binding
obg	208964.PA4566	UniProt Keywords	KW-0378	Hydrolase
obg	208964.PA4566	UniProt Keywords	KW-0460	Magnesium
obg	208964.PA4566	UniProt Keywords	KW-0479	Metal-binding
obg	208964.PA4566	UniProt Keywords	KW-0547	Nucleotide-binding
obg	208964.PA4566	UniProt Keywords	KW-0963	Cytoplasm
obg	208964.PA4566	Pfam	PF01018	GTP1/OBG
obg	208964.PA4566	Pfam	PF01926	50S ribosome-binding GTPase
obg	208964.PA4566	InterPro	IPR006073	GTP binding domain
obg	208964.PA4566	InterPro	IPR006074	GTP1/OBG, conserved site
obg	208964.PA4566	InterPro	IPR006169	GTP1/OBG domain
obg	208964.PA4566	InterPro	IPR014100	GTP-binding protein Obg/CgtA
obg	208964.PA4566	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
obg	208964.PA4566	InterPro	IPR031167	OBG-type guanine nucleotide-binding (G) domain
obg	208964.PA4566	InterPro	IPR036726	GTP1/OBG domain superfamily
obg	208964.PA4566	InterPro	IPR045086	OBG-type GTPase
oprB	208964.PA3186	GO Process	GO:0006810	Transport
oprB	208964.PA3186	GO Process	GO:0006811	Ion transport
oprB	208964.PA3186	GO Process	GO:0008643	Carbohydrate transport
oprB	208964.PA3186	GO Process	GO:0009987	Cellular process
oprB	208964.PA3186	GO Process	GO:0051179	Localization
oprB	208964.PA3186	GO Process	GO:0051234	Establishment of localization
oprB	208964.PA3186	GO Process	GO:0055085	Transmembrane transport
oprB	208964.PA3186	GO Process	GO:0071702	Organic substance transport
oprB	208964.PA3186	GO Function	GO:0005215	Transporter activity
oprB	208964.PA3186	GO Function	GO:0015267	Channel activity
oprB	208964.PA3186	GO Function	GO:0015288	Porin activity
oprB	208964.PA3186	GO Function	GO:0022803	Passive transmembrane transporter activity
oprB	208964.PA3186	GO Function	GO:0022829	Wide pore channel activity
oprB	208964.PA3186	GO Function	GO:0022857	Transmembrane transporter activity
oprB	208964.PA3186	GO Component	GO:0009279	Cell outer membrane
oprB	208964.PA3186	GO Component	GO:0016020	Membrane
oprB	208964.PA3186	GO Component	GO:0016021	Integral component of membrane
oprB	208964.PA3186	GO Component	GO:0019867	Outer membrane
oprB	208964.PA3186	GO Component	GO:0030312	External encapsulating structure
oprB	208964.PA3186	GO Component	GO:0030313	Cell envelope
oprB	208964.PA3186	GO Component	GO:0031224	Intrinsic component of membrane
oprB	208964.PA3186	GO Component	GO:0031975	Envelope
oprB	208964.PA3186	GO Component	GO:0032991	Protein-containing complex
oprB	208964.PA3186	GO Component	GO:0046930	Pore complex
oprB	208964.PA3186	GO Component	GO:0071944	Cell periphery
oprB	208964.PA3186	GO Component	GO:0098796	Membrane protein complex
oprB	208964.PA3186	GO Component	GO:0110165	Cellular anatomical entity
oprB	208964.PA3186	STRING clusters	CL:5487	Mostly uncharacterized, incl. Channel activity, and Lipopolysaccharide biosynthetic process
oprB	208964.PA3186	STRING clusters	CL:5488	Mostly uncharacterized, incl. Channel activity, and Lipopolysaccharide biosynthetic process
oprB	208964.PA3186	STRING clusters	CL:5489	Mostly uncharacterized, incl. Channel activity, and Lipopolysaccharide biosynthetic process
oprB	208964.PA3186	STRING clusters	CL:5490	Mostly uncharacterized, incl. Channel activity, and Lipopolysaccharide biosynthetic process
oprB	208964.PA3186	STRING clusters	CL:5491	Mostly uncharacterized, incl. Channel activity, and Lipopolysaccharide biosynthetic process
oprB	208964.PA3186	STRING clusters	CL:5492	Mixed, incl. Porin activity, and Lipopolysaccharide biosynthetic process
oprB	208964.PA3186	STRING clusters	CL:5672	Mixed, incl. Pore complex, and DNA condensation
oprB	208964.PA3186	STRING clusters	CL:5674	Pore complex
oprB	208964.PA3186	STRING clusters	CL:5676	Porin
oprB	208964.PA3186	COMPARTMENTS	GOCC:0009279	Cell outer membrane
oprB	208964.PA3186	COMPARTMENTS	GOCC:0016020	Membrane
oprB	208964.PA3186	COMPARTMENTS	GOCC:0016021	Integral component of membrane
oprB	208964.PA3186	COMPARTMENTS	GOCC:0019867	Outer membrane
oprB	208964.PA3186	COMPARTMENTS	GOCC:0030312	External encapsulating structure
oprB	208964.PA3186	COMPARTMENTS	GOCC:0030313	Cell envelope
oprB	208964.PA3186	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
oprB	208964.PA3186	COMPARTMENTS	GOCC:0031975	Envelope
oprB	208964.PA3186	COMPARTMENTS	GOCC:0032991	Protein-containing complex
oprB	208964.PA3186	COMPARTMENTS	GOCC:0046930	Pore complex
oprB	208964.PA3186	COMPARTMENTS	GOCC:0071944	Cell periphery
oprB	208964.PA3186	COMPARTMENTS	GOCC:0098796	Membrane protein complex
oprB	208964.PA3186	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
oprB	208964.PA3186	UniProt Keywords	KW-0406	Ion transport
oprB	208964.PA3186	UniProt Keywords	KW-0472	Membrane
oprB	208964.PA3186	UniProt Keywords	KW-0626	Porin
oprB	208964.PA3186	UniProt Keywords	KW-0732	Signal
oprB	208964.PA3186	UniProt Keywords	KW-0762	Sugar transport
oprB	208964.PA3186	UniProt Keywords	KW-0812	Transmembrane
oprB	208964.PA3186	UniProt Keywords	KW-0813	Transport
oprB	208964.PA3186	UniProt Keywords	KW-0998	Cell outer membrane
oprB	208964.PA3186	UniProt Keywords	KW-1134	Transmembrane beta strand
oprB	208964.PA3186	Pfam	PF04966	Carbohydrate-selective porin, OprB family
oprB	208964.PA3186	InterPro	IPR007049	Carbohydrate-selective porin OprB
oprB	208964.PA3186	InterPro	IPR038673	Carbohydrate-selective porin OprB superfamily
oprD	208964.PA0958	GO Process	GO:0006508	Proteolysis
oprD	208964.PA0958	GO Process	GO:0006807	Nitrogen compound metabolic process
oprD	208964.PA0958	GO Process	GO:0006810	Transport
oprD	208964.PA0958	GO Process	GO:0006811	Ion transport
oprD	208964.PA0958	GO Process	GO:0006865	Amino acid transport
oprD	208964.PA0958	GO Process	GO:0008152	Metabolic process
oprD	208964.PA0958	GO Process	GO:0009987	Cellular process
oprD	208964.PA0958	GO Process	GO:0015802	Basic amino acid transport
oprD	208964.PA0958	GO Process	GO:0015849	Organic acid transport
oprD	208964.PA0958	GO Process	GO:0019538	Protein metabolic process
oprD	208964.PA0958	GO Process	GO:0043170	Macromolecule metabolic process
oprD	208964.PA0958	GO Process	GO:0044238	Primary metabolic process
oprD	208964.PA0958	GO Process	GO:0051179	Localization
oprD	208964.PA0958	GO Process	GO:0051234	Establishment of localization
oprD	208964.PA0958	GO Process	GO:0055085	Transmembrane transport
oprD	208964.PA0958	GO Process	GO:0071702	Organic substance transport
oprD	208964.PA0958	GO Process	GO:0071704	Organic substance metabolic process
oprD	208964.PA0958	GO Process	GO:0071705	Nitrogen compound transport
oprD	208964.PA0958	GO Process	GO:1901564	Organonitrogen compound metabolic process
oprD	208964.PA0958	GO Function	GO:0003824	Catalytic activity
oprD	208964.PA0958	GO Function	GO:0005215	Transporter activity
oprD	208964.PA0958	GO Function	GO:0008233	Peptidase activity
oprD	208964.PA0958	GO Function	GO:0008236	Serine-type peptidase activity
oprD	208964.PA0958	GO Function	GO:0015267	Channel activity
oprD	208964.PA0958	GO Function	GO:0015288	Porin activity
oprD	208964.PA0958	GO Function	GO:0016787	Hydrolase activity
oprD	208964.PA0958	GO Function	GO:0017171	Serine hydrolase activity
oprD	208964.PA0958	GO Function	GO:0022803	Passive transmembrane transporter activity
oprD	208964.PA0958	GO Function	GO:0022829	Wide pore channel activity
oprD	208964.PA0958	GO Function	GO:0022857	Transmembrane transporter activity
oprD	208964.PA0958	GO Function	GO:0140096	Catalytic activity, acting on a protein
oprD	208964.PA0958	GO Component	GO:0009279	Cell outer membrane
oprD	208964.PA0958	GO Component	GO:0016020	Membrane
oprD	208964.PA0958	GO Component	GO:0016021	Integral component of membrane
oprD	208964.PA0958	GO Component	GO:0019867	Outer membrane
oprD	208964.PA0958	GO Component	GO:0030312	External encapsulating structure
oprD	208964.PA0958	GO Component	GO:0030313	Cell envelope
oprD	208964.PA0958	GO Component	GO:0031224	Intrinsic component of membrane
oprD	208964.PA0958	GO Component	GO:0031230	Intrinsic component of cell outer membrane
oprD	208964.PA0958	GO Component	GO:0031975	Envelope
oprD	208964.PA0958	GO Component	GO:0032991	Protein-containing complex
oprD	208964.PA0958	GO Component	GO:0045203	Integral component of cell outer membrane
oprD	208964.PA0958	GO Component	GO:0046930	Pore complex
oprD	208964.PA0958	GO Component	GO:0071944	Cell periphery
oprD	208964.PA0958	GO Component	GO:0098796	Membrane protein complex
oprD	208964.PA0958	GO Component	GO:0110165	Cellular anatomical entity
oprD	208964.PA0958	STRING clusters	CL:5487	Mostly uncharacterized, incl. Channel activity, and Lipopolysaccharide biosynthetic process
oprD	208964.PA0958	STRING clusters	CL:5488	Mostly uncharacterized, incl. Channel activity, and Lipopolysaccharide biosynthetic process
oprD	208964.PA0958	STRING clusters	CL:5489	Mostly uncharacterized, incl. Channel activity, and Lipopolysaccharide biosynthetic process
oprD	208964.PA0958	STRING clusters	CL:5490	Mostly uncharacterized, incl. Channel activity, and Lipopolysaccharide biosynthetic process
